epoch,loss,mae,val_loss,val_mae,learning_rate
79,0.0061235564145525655,0.0061235564145525655,0.011995930379877487,0.011995930379877487,1.0000000000000002e-06
80,0.006470618436911276,0.006470618436911276,0.012014504134034118,0.012014504134034118,1.0000000000000002e-06
81,0.006175850659409272,0.006175850659409272,0.012000375000449518,0.012000375000449518,1.0000000000000002e-07
82,0.006188608523059104,0.006188608523059104,0.012083699461072683,0.012083699461072683,1.0000000000000002e-07
83,0.006129701305846018,0.006129701305846018,0.012187946743021408,0.012187946743021408,1.0000000000000002e-07
84,0.0059320913860574365,0.0059320913860574365,0.011940507839123407,0.011940507839123407,1.0000000000000002e-07
85,0.0064180879354743025,0.0064180879354743025,0.012094562640413642,0.012094562640413642,1.0000000000000002e-07
86,0.006248707550444773,0.006248707550444773,0.012116340066616734,0.012116340066616734,1.0000000000000004e-08
87,0.006129650257727397,0.006129650257727397,0.012359122202421228,0.012359122202421228,1.0000000000000004e-08
88,0.006148407077749393,0.006148407077749393,0.012179470931490263,0.012179470931490263,1.0000000000000004e-08
89,0.00609139577552144,0.00609139577552144,0.012684472060451904,0.012684472060451904,1.0000000000000004e-08
90,0.006266634911298752,0.006266634911298752,0.011844152119010687,0.011844152119010687,1.0000000000000004e-08
